pmid,projects,tier,year,route,p_tables,already_tried,next_action
16323251,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16324238,dementia,excluded,2005,no-link,0.634,elsevier-skipped,manual: resolve doi first
16328511,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16328530,dementia,excluded,2005,other,0.634,elsevier-skipped,manual: publisher html
16330597,executive_function,excluded,2005,other,0.634,nothing,manual: publisher html
16330601,executive_function,excluded,2005,other,0.634,nothing,manual: publisher html
16335290,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16339793,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16341578,executive_function,excluded,2005,other,0.634,nothing,manual: publisher html
16342284,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16352689,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16353365,executive_function,excluded,2005,other,0.634,nothing,manual: publisher html
16361588,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16361608,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16363641,dementia,excluded,2005,other,0.634,elsevier-skipped,manual: publisher html
16375198,dementia,excluded,2005,other,0.634,elsevier-skipped,manual: publisher html
16403183,executive_function,excluded,2005,other,0.634,nothing,manual: publisher html
16403821,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16416436,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16416468,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16423207,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16434417,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16437396,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16443591,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16445000,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16453044,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16453317,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16462620,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16463648,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16468502,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16468947,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16477583,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16481807,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16495328,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16506272,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16508621,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16514368,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16520004,emotion_regulation_2022,excluded,2006,elsevier,0.634,elsevier-success;text-only,manual: publisher html
16529627,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16532952,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16536770,cue_reactivity,excluded,2006,other,0.634,nothing,manual: publisher html
16542513,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16546860,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16551451,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16571767,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16603714,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
16615426,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16617388,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16634468,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16674611,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16674764,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16685984,executive_function,excluded,2005,no-link,0.634,nothing,manual: resolve doi first
16705038,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16712583,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16718653,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
16721735,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16731723,executive_function,excluded,2006,elsevier,0.634,elsevier-skipped,manual: publisher html
16732830,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16736484,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16740583,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
16741206,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16754352,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16754598,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16757978,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16768752,dementia,excluded,2006,pmc,0.634,elsevier-skipped,manual: pmc via browser
16771179,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16773268,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16775126,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16775146,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16775278,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16775670,executive_function,excluded,2007,no-link,0.634,nothing,manual: resolve doi first
16782717,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16800842,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16801462,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16813919,cue_reactivity,excluded,2006,other,0.634,nothing,manual: publisher html
16816233,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16822246,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16831987,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16834705,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16845570,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16854205,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16857855,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
16872066,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16872091,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16875340,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16878708,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16895961,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16900757,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16900815,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16920883,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
16923324,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
16929014,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16937152,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16938018,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
16938092,emotion_regulation_2022,excluded,2006,other,0.634,nothing,manual: publisher html
16945915,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16951784,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16952916,executive_function;problem_solving,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
16964340,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16966586,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
16966587,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16971677,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
16982542,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16982549,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16982554,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
16983683,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
16987245,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17003069,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17012070,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
17012685,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17012932,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17016213,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17020482,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17023008,executive_function,excluded,2007,elsevier,0.634,elsevier-success;text-only,manual: publisher html
17023697,executive_function,excluded,2006,elsevier,0.634,elsevier-skipped,manual: publisher html
17028118,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17030534,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17030535,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17030755,dementia,excluded,2006,pmc,0.634,elsevier-skipped,manual: pmc via browser
17033628,vbm_of_substance_use,excluded,2007,other,0.634,nothing,manual: publisher html
17050709,decision_making,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
17051432,cue_reactivity,excluded,2006,other,0.634,nothing,manual: publisher html
17060407,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17062771,emotion_regulation_2022,excluded,2007,other,0.634,nothing,manual: publisher html
17063984,executive_function,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
17068012,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17070455,dementia,excluded,2006,elsevier,0.634,elsevier-success;text-only,manual: publisher html
17077132,vbm_of_substance_use,excluded,2007,other,0.634,nothing,manual: publisher html
17080438,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17080724,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17081804,executive_function,excluded,2008,no-link,0.634,nothing,manual: resolve doi first
17086416,dementia,excluded,2007,other,0.634,elsevier-skipped,manual: publisher html
17088691,dementia,excluded,2005,other,0.634,elsevier-skipped,manual: publisher html
17105480,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17105986,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17117340,dementia,excluded,2006,no-link,0.634,elsevier-skipped,manual: resolve doi first
17119311,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
17119543,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17129187,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17133383,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17133399,executive_function,excluded,2007,pmc,0.634,nothing,manual: pmc via browser
17149496,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
17151173,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17151993,emotion_regulation_2022,excluded,2006,other,0.634,nothing,manual: publisher html
17153406,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17156699,executive_function,excluded,2006,other,0.634,nothing,manual: publisher html
17160803,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
17172552,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17172610,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17182396,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
17182580,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17182771,decision_making,excluded,2006,pmc,0.634,nothing,manual: pmc via browser
17191414,executive_function,excluded,2006,no-link,0.634,nothing,manual: resolve doi first
17195884,dementia,excluded,2006,no-link,0.634,elsevier-skipped,manual: resolve doi first
17201996,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17202544,executive_function,excluded,2007,other,0.634,nothing,manual: publisher html
17203597,dementia,excluded,2006,other,0.634,elsevier-skipped,manual: publisher html
